"","Gene","ID","Beta","SE","Pval","LogFC","FoldChange","Pval.FDR"
"178","ACTG2","72","-3.45349562781198","0.254996542536173","2.94264443002301e-15","-3.45349562781198","0.0912839083221556",5.52210746570861e-14
"179","ACTL6A","86","-1.0492898663223","0.0667691488574873","3.69288439710038e-17","-1.0492898663223","0.483205953026897",1.22642634451071e-15
"180","ACTL6B","51412","2.26237142343816","0.152151030151587","1.9206761811273e-16","2.26237142343816","4.79779469374103",5.24085046612465e-15
"181","ACTL7A","10881","-0.0539172487787123","0.09826818559901","0.586814078961697","-0.0539172487787123","0.9633171471277",0.672105459899127
"182","ACTL7B","10880","0.092122254950943","0.128736917911654","0.479133207618396","0.092122254950943","1.06593706046635",0.572464954333175
"183","ACTL8","81569","-0.0776108220042457","0.0920416737967701","0.405002092627481","-0.0776108220042457","0.947625665377483",0.500722645991556
"184","ACTN1","87","-1.39910607455498","0.143796298218877","2.34160840018523e-11","-1.39910607455498","0.379164007179404",1.62294359782174e-10
"185","ACTN2","88","1.16085076718193","0.0934691995306961","3.45477462462967e-14","1.16085076718193","2.23589240857204",4.76494598500835e-13
"186","ACTN3","89","-0.0417754931353425","0.0967596196903736","0.668652295898579","-0.0417754931353425","0.97145865858191",0.744454519121312
"187","ACTN4","81","-1.4291245437454","0.118959150129351","8.72242289387244e-14","-1.4291245437454","0.37135617066307",1.0765474515469e-12
"188","ACTR10","55860","0.00956753858119938","0.0420084777513934","0.821202702966085","0.00956753858119938","1.0066537508878",0.868424742145453
"189","ACTR1A","10121","0.22722717185071","0.0459498551716586","2.02328247687321e-05","0.22722717185071","1.17058295108427",5.3539384640517e-05
"190","ACTR1B","10120","0.0831832766012292","0.0546315337764718","0.137100444581269","0.0831832766012292","1.05935290384941",0.198703142189562
"191","ACTR2","10097","-0.225671057311007","0.0387719691102895","1.47325116030767e-06","-0.225671057311007","0.855197145485874",4.52524137499138e-06
"192","ACTR3","10096","-0.571528907715705","0.0714864517031588","2.56940757656293e-09","-0.571528907715705","0.672903295735147",1.19139952049813e-08
"193","ACTR3B","57180","1.01041644196625","0.096023111521424","3.11442525566316e-12","1.01041644196625","2.01449251068924",2.6115645665428e-11
"194","ACTR5","79913","-0.00122580605643233","0.0391560348582964","0.975208818949104","-0.00122580605643233","0.999150696850326",0.982932602606671
"195","ACTR6","64431","0.25907231118535","0.0471718833945197","3.9399407799138e-06","0.25907231118535","1.19670894352532",1.13954284131044e-05
"196","ACTR8","93973","0.26628157475787","0.0572967919907427","4.89854172227129e-05","0.26628157475787","1.20270396103168",0.000122657929633063
"197","ACTRT2","140625","0.0819061076083265","0.0892641094218322","0.365307183848769","0.0819061076083265","1.05841550963284",0.460097471074996
"198","ACVR1","90","0.536195070811495","0.075162846206119","3.02618179133919e-08","0.536195070811495","1.45014289748025",1.1832816175585e-07
"199","ACVR1B","91","0.96271263292118","0.0749583518717407","1.34193149795322e-14","0.96271263292118","1.9489710121019",2.07793564468339e-13
"200","ACVR2A","92","0.247464171412425","0.0825099299840249","0.00503568782722622","0.247464171412425","1.18711867872239",0.00961306648878279
"201","ACVR2B","93","-0.100934029579817","0.0978271812818153","0.309469032241363","-0.100934029579817","0.932429122845013",0.400975565934944
"202","ACVRL1","94","-0.107696740402637","0.0996330132146548","0.287334145076949","-0.107696740402637","0.928068539256693",0.376972043060324
"203","ACY1","95","-0.201644465596564","0.0756866720729299","0.0117134211760754","-0.201644465596564","0.869558825737737",0.021057460860694
"204","ACYP1","97","0.101911895858136","0.0688503476406509","0.148028935705123","0.101911895858136","1.07319474531471",0.212427764836386
"205","ACYP2","98","1.21770537568617","0.0536894528819033","4.13531559675795e-22","1.21770537568617","2.32576507147406",9.63464913804652e-20
"206","ADA","100","-1.10138249248868","0.0892484420749419","4.13028203388154e-14","-1.10138249248868","0.466069660775122",5.56981221024951e-13
"207","ADAD1","132612","-0.0517653792225151","0.0760353170959243","0.500604155325495","-0.0517653792225151","0.964755066789335",0.592873258954214
"208","ADAD2","161931","-0.0798225447509886","0.0956442281262836","0.409781384491153","-0.0798225447509886","0.946174021438172",0.505352547779643
"209","ADAL","161823","0.0717476106059242","0.0421507460219644","0.0978520588134252","0.0717476106059242","1.05098902983339",0.147040243964131
"210","ADAM10","102","-0.136147602723491","0.0532055014587515","0.0151224569274335","-0.136147602723491","0.909945722396925",0.0266792273659195
"211","ADAM11","4185","0.877115175819264","0.102856817008976","5.83267905929094e-10","0.877115175819264","1.83669894939525",3.03435560542432e-09
"212","ADAM12","8038","-0.232908355564566","0.0982042014320699","0.0235123437950601","-0.232908355564566","0.850917780709762",0.0401097887168538
